rating_count,rating_avg,weighted_avg,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir
-0.3289944681750619,3.3333333333333335,3.2801695394415575,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
0.29597749710011423,2.764705882352941,2.9370013258961034,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.3736353228375745,4.0,3.3965485884816995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1620549331125765,3.107142857142857,3.1679145423173343,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.10579019486249899,3.875,3.5507079101940406,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.15043104952501157,3.857142857142857,3.5226271545811683,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.20669578777508907,3.966666666666667,3.702584769720779,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.15043104952501157,2.5,2.9288771545811683,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2513366424376017,3.15625,3.1944813789319477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.01650848553747383,3.25,3.2558965512262468,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.10579019486249899,2.625,2.9624726160763935,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
-0.06114934019998641,2.8333333333333335,3.0478908040721495,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.01650848553747383,3.95,3.624317603857826,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3.2869147594884573,3.0238095238095237,3.0469035964870828,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.41827617750008705,3.5,3.286203447329869,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.01650848553747383,3.9,3.598001814384142,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.3736353228375745,5.0,3.578366770299881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1620549331125765,2.7857142857142856,2.972262368404291,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.5638226250751898,3.782608695652174,3.636313577290584,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.23971275885003673,2.4,2.9544310338070496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3289944681750619,3.0,3.1968362061082245,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3.956527579426146,3.4393939393939394,3.4246484673453583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5638226250751898,3.282608695652174,3.276938577290584,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.41827617750008705,4.0,3.3362034473298694,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6977451890627274,3.326923076923077,3.310343842094248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.41827617750008705,4.0,3.3362034473298694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.116965522852881,4.031645569620253,4.003504205176011,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4.179731852738709,4.105769230769231,4.0386020749849445,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1.5905622823129792,3.5434782608695654,3.497491535878158,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.3289944681750619,3.3333333333333335,3.2801695394415575,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.23971275885003673,3.9,3.490145319521335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.3736353228375745,2.5,3.1238213157544266,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3736353228375745,3.0,3.2147304066635174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3736353228375745,4.0,3.3965485884816995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.2513366424376017,2.65625,2.874481378931948,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.28435361351254934,4.375,3.6047718825614377,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.07277322378755133,3.5833333333333335,3.4458111653951757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.15043104952501157,2.0,2.7101271545811683,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.41827617750008705,2.0,3.1362034473298688,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.19507190418752415,2.8333333333333335,3.090802298219913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.9209494623752904,2.9516129032258065,3.021550861832467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2513366424376017,3.5,3.4144813789319475,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3.3761964688134825,3.494186046511628,3.4722319418241967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07277322378755133,3.3333333333333335,3.302954022538033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8137665556255422,3.2450980392156863,3.247700574554978,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
-0.3289944681750619,3.3333333333333335,3.2801695394415575,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20669578777508907,3.466666666666667,3.390084769720779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.41827617750008705,5.0,3.436203447329869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.41827617750008705,2.0,3.1362034473298688,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
8.50989475500243,3.845771144278607,3.8207715927299937,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5012805729879541,3.5454545454545454,3.497396876854692,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
-0.3736353228375745,1.5,2.942003133936245,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5.652880056601624,2.9160583941605838,2.937411195022594,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.07277322378755133,3.875,3.6124778320618427,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.19507190418752415,2.4166666666666665,2.9241356315532463,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.3289944681750619,3.3333333333333335,3.2801695394415575,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.02813236912503875,2.8636363636363638,3.0431017236649347,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.3048159569131808,2.806451612903226,2.8642540066661786,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1620549331125765,2.892857142857143,3.037479759708639,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2.0816116836006175,2.8771929824561404,2.92972779504998,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4.135090998076197,3.6359223300970873,3.605911022083024,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.29597749710011423,4.205882352941177,3.879309018203796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.483379375563231,3.5606060606060606,3.524827126310649,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.1620549331125765,3.3214285714285716,3.29834932492603,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
5.965366039239211,3.5555555555555554,3.5383139508058736,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
-0.3289944681750619,2.8333333333333335,3.1551695394415575,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.9476891196130799,3.0833333333333335,3.108921182115852,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.01650848553747383,2.4,2.8085281301736154,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0995128810253407,3.2285714285714286,3.235500783484061,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
-0.19507190418752415,3.8333333333333335,3.4908022982199127,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.9030482649505673,2.6792452830188678,2.763903781827398,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2.3048159569131808,2.6693548387096775,2.7445356968070236,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.01650848553747383,2.7,2.9664228670157207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.429900061087652,3.975,3.753863257699955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.11741407845006391,4.3076923076923075,3.8800924760590316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.10579019486249899,2.75,3.0212961454881584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.41827617750008705,1.0,3.0362034473298687,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.3736353228375745,1.5,2.942003133936245,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.1441537356878533,3.4027777777777777,3.374711877184415,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29597749710011423,2.264705882352941,2.6100782489730268,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.3736353228375745,3.5,3.305639497572608,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
-0.3736353228375745,3.5,3.305639497572608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.53685869003881,3.0401785714285716,3.056711028704948,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1.6798439916380044,2.8229166666666665,2.892316394268398,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.28435361351254934,4.125,3.527848805638361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07277322378755133,3.4583333333333335,3.3743825939666046,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.23971275885003673,2.8,3.0972881766641924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.19507190418752415,2.4166666666666665,2.9241356315532463,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0995128810253407,2.4714285714285715,2.6332280562113337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.34061835176262684,3.6666666666666665,3.5319272027147663,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.01650848553747383,3.1,3.176949182805194,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.5459214276504667,2.6666666666666665,2.7659636013573827,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.7870268983877526,3.25,3.2530279587378024,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
-0.28435361351254934,4.125,3.527848805638361,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5191817704126771,3.4318181818181817,3.382646273332216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8763086077127777,2.716666666666667,2.8426162685461205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.06114934019998641,3.1666666666666665,3.214557470738816,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.3736353228375745,3.0,3.2147304066635174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.47454091575016455,3.4285714285714284,3.37873448244329,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4.670781254026347,2.9130434782608696,2.938403503816925,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.3289944681750619,3.1666666666666665,3.238502872774891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.28435361351254934,3.0,3.1816949594845148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3736353228375745,3.5,3.305639497572608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.3289944681750619,3.0,3.1968362061082245,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-0.19507190418752415,3.8333333333333335,3.4908022982199127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.3736353228375745,4.0,3.3965485884816995,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.6084634797377023,4.041666666666667,3.8291525597969303,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.724484846300517,3.326530612244898,3.3165868012637705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.19507190418752415,2.3333333333333335,2.8908022982199126,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.1620549331125765,3.4285714285714284,3.3635667162303777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2513366424376017,3.75,3.5744813789319476,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4.179731852738709,3.855769230769231,3.808513579409723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3227171543379037,3.6125,3.5482047851693608,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.8584074102880548,3.5384615384615383,3.497738270054077,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.5191817704126771,2.8636363636363638,2.979420466880603,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.3289944681750619,2.3333333333333335,3.0301695394415575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.15043104952501157,3.4285714285714284,3.3351271545811683,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.6084634797377023,3.3958333333333335,3.3594555900999605,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.474316637951574,3.0601503759398496,3.0729720737556248,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1620549331125765,3.892857142857143,3.646175411882552,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.07277322378755133,3.5,3.3981921177761283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.29597749710011423,2.588235294117647,2.821616710511488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.661942794213281,3.6785714285714284,3.631164993332895,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.5459214276504667,3.477777777777778,3.4418895272833088,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5191817704126771,3.340909090909091,3.318130144299958,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3736353228375745,4.0,3.3965485884816995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29597749710011423,3.0,3.0908474797422576,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.28435361351254934,2.375,2.9893872671768227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.41827617750008705,4.0,3.3362034473298694,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.23971275885003673,3.6,3.383002462378478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8316677530502652,4.293103448275862,4.04900090719207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.47454091575016455,3.9285714285714284,3.7287344824432895,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.29597749710011423,3.176470588235294,3.2062320951268726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34061835176262684,3.7222222222222223,3.5689642397518035,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.19507190418752415,2.5,2.9574689648865795,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3289944681750619,3.0,3.1968362061082245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.4566397183254416,3.453488372093023,3.4204237398711284,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.402936126051272,3.458715596330275,3.4437460548584635,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-0.41827617750008705,3.0,3.2362034473298693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.15043104952501157,2.0714285714285716,2.7413771545811683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
